book_id,copy_count,access_type_sample
B_3bd10464d1e2b2,1,
B_3bd13e890aeb42,4,
B_3bd1641cf2ff6f,6,
B_3bd33b66e96068,4,
B_3bd45c86e57ce3,4,
B_3bdb22b0ad5700,2,
B_3bdc1153cc2f47,2,
B_3bdc5c9b45d098,2,
B_3be19258c10c23,1,
B_3bea22107a8e51,1,
B_3bec2fc92c314a,2,
B_3befb8d9be0fa4,1,
B_3befc4b383ba48,2,
B_3bf00f2621e87f,1,
B_3bf3f496925a7d,2,
B_3bf45525064a27,2,
B_3bf46f632a59af,2,
B_3bf4f8f3ae198c,1,
B_3bf5483d569df4,1,
B_3bf83244df2fc7,1,
B_3bfad649ef58c1,1,
B_3bfdefeb3406cd,1,
B_3bfe20cb847ba8,1,
B_3c0265f90760bd,1,
B_3c03b28122b6df,1,
B_3c046ddd444733,1,
B_3c089445a59726,1,
B_3c095954c40279,4,
B_3c116d116200de,1,
B_3c13e7ac705839,2,
B_3c19edd9d19832,3,
B_3c1c6d2ae31c5f,2,
B_3c1d7817386d40,2,
B_3c2095a85e1a11,4,
B_3c20f8045d29c9,1,
B_3c24c61bb6a7a2,1,
B_3c256d360c3747,2,
B_3c28f0b1e4fccb,2,
B_3c2a6f1ee7fdad,2,
B_3c2e009644789b,1,
B_3c30e28a937a64,2,
B_3c31cfc8c9d5f0,1,
B_3c395532a10e20,1,
B_3c39b991ac06a3,1,
B_3c3a1e5a35ad61,4,
B_3c3d8142ae4150,1,
B_3c421209a2e6cd,1,
B_3c4540f248dba3,1,
B_3c456fada27874,1,
B_3c460c88a0ce04,4,
B_3c483fac7ebb08,1,
B_3c49edc258b1a1,1,
B_3c4ab096ccc88b,4,
B_3c4cac078624c7,1,
B_3c4d1e08ffe0d6,2,
B_3c5036cefa6940,2,
B_3c5350e130b414,2,
B_3c54c3c0985e1f,1,
B_3c54ce32d0768a,2,
B_3c54d882fcd0d4,2,
B_3c59927156c00c,2,
B_3c5ac85b165a58,1,
B_3c5ed6bbf16591,1,
B_3c607fc1bd3843,1,
B_3c624d36c9201d,3,
B_3c6376f972c933,1,
B_3c6660eb609d8f,6,
B_3c69eff0d3a5fe,1,
B_3c6b95bf87c02b,1,
B_3c73cc36ffd8da,1,
B_3c7647a3787706,4,
B_3c7839c220e91c,1,
B_3c78b89dfc77d7,2,
B_3c7b03167a2cfb,2,
B_3c81af73b39379,1,
B_3c82a716089df9,1,
B_3c88552b603ac9,1,Dapat dipinjam
B_3c8c24665744d1,2,
B_3c8e259010d483,22,
B_3c8f7622450741,1,
B_3c8fa170d808fa,1,
B_3c8fd654103c5f,1,
B_3c93a790bce352,4,
B_3c971e7b1c672c,4,
B_3c97d2c483e4ab,3,
B_3c97f7598c4c20,2,Baca di tempat
B_3c983b7d5b97d1,1,
B_3c99feefac0916,1,
B_3c9ab002ef16df,2,
B_3c9b03de942451,1,
B_3c9cdda6a2c6a8,1,
B_3c9e30c709c081,1,
B_3ca1122d0868be,1,
B_3ca27b2db39c40,1,
B_3ca2aa07f48733,4,
B_3ca56b2294897e,1,
B_3ca6d5b76ef63b,150,
B_3ca71aea37187b,1,
B_3ca813dca6db71,1,
B_3cad2f53e9a6fb,2,
B_3cae4b99ffe73e,2,Dapat dipinjam
B_3caec7e1cc2a03,1,
B_3caf073b6d2948,1,
B_3cb1447ba017d4,1,
B_3cb842265d8dae,1,
B_3cb9cbbcca3153,4,
B_3cba18420bf790,2,
B_3cc1592cd060ef,2,
B_3cc4f898982bfe,1,
B_3cc7d968f5d19f,1,
B_3cc84ebd067790,1,
B_3cc9f23ce9fe64,2,
B_3cccb8ecc09bf8,1,
B_3cd8a40bb63d7b,1,
B_3cdebf3ab81382,1,
B_3ce1e559cfc342,1,
B_3ce3378ddc7c32,1,
B_3ce5396dc5405f,2,
B_3ce55841ca80b8,1,
B_3ce57545ae6938,1,
B_3ce6103a39b078,1,
B_3ce7c34e5148bb,1,
B_3ce90669f71c19,4,
B_3cf1fa0151d887,1,
B_3cf2c509fcb70f,8,
B_3cf3ca764e66d9,1,
B_3cf533ed7d019a,1,
B_3cfb04b0bff969,1,
B_3d0043c184c7a0,1,
B_3d00a2c1980e0f,1,
B_3d039d7b3dc44e,1,
B_3d043c732c6078,22,
B_3d046ef9cbe4cd,2,
B_3d05517433809e,1,
B_3d07d66e699b85,2,
B_3d08a7a3ccd9b8,1,
B_3d0a956cd6fbdd,1,
B_3d0ebe1172d0b3,1,
B_3d1567ac4b110a,1,
B_3d165f19ce3114,1,
B_3d18fbb10634f0,2,
B_3d192dc0c46c06,1,
B_3d1968c76ed3f1,4,
B_3d198a19250b7f,1,
B_3d19d12d3107ae,2,
B_3d1be8e10e8ee9,2,
B_3d1e94e7a21c30,2,
B_3d2059a325a322,2,
B_3d23ee7ed0c883,4,
B_3d25fcb5ed2420,4,
B_3d28034386bc0d,1,
B_3d2cbcc6de78c4,1,
B_3d2ce40a4419ff,1,
B_3d2f73a4f9766e,1,
B_3d2fd371ebca67,2,
B_3d305f20c8d9a9,1,
B_3d30f67b442daa,1,
B_3d31b8b87b2ce4,1,
B_3d32ef7ef2268a,1,
B_3d38036b2681b2,1,
B_3d390f6bedd15e,2,
B_3d39e56ab437ff,1,
B_3d3cb0dab0f343,2,
B_3d3d9f8966bb7f,1,
B_3d3db932bb14a2,1,
B_3d3f166e13b244,2,
B_3d3f6b949e7463,2,
B_3d42de3b54bff5,1,
B_3d4a8632aa7e44,1,
B_3d4d33b835c520,2,
B_3d4db30004af09,1,
B_3d518ae5f160f9,2,
B_3d52b65b29539c,2,
B_3d52cd85c82ffc,1,
B_3d57114b794240,2,
B_3d578b56b6673f,2,
B_3d57aa88f9e105,8,
B_3d5c2266f19c84,1,
B_3d5cedd031b574,2,
B_3d5d0bb54d7915,1,
B_3d5ed0124ba496,4,
B_3d6067cad68ce9,4,
B_3d62ed9fb60b82,1,
B_3d635a3c75af86,2,
B_3d64663de583e9,2,Dapat dipinjam
B_3d64f62b4a5d70,4,
B_3d65283fe52aa1,4,
B_3d65297dd03cff,2,
B_3d655592509106,2,
B_3d664f9e5f578c,2,
B_3d6ae341aa30c2,1,
B_3d703759530f46,2,
B_3d71f6791cf7a8,1,
B_3d7294705a1d0e,2,
B_3d72cd7e183ce8,1,
B_3d793aea9b09c6,2,
B_3d79d5b653cfbe,1,
B_3d7bf9f2ab9776,1,
B_3d7dadb4318ae6,26,
B_3d7dbfc9704868,22,
B_3d7e4cbd68fea5,1,
B_3d7f08cfcebff1,1,
B_3d7ff7dac5ca58,1,
B_3d8135a7735a18,1,
B_3d869bf6f686e2,1,
B_3d86e51898ad41,1,
B_3d882131728fb5,2,
B_3d886864a5ba49,1,
B_3d8cc28a4ca865,2,
B_3d8cd935c1c480,1,
B_3d8db07c7aeedf,1,
B_3d8f60ac2e67b8,1,
B_3d9026a97681f3,1,
B_3d92c0dd47550b,2,
B_3d938405c4feb6,1,
B_3d986e633ef242,1,
B_3d98d451d9cba5,1,
B_3d9a99235ca57b,1,
B_3d9bf2c2406d8c,2,
B_3d9c6ba97f1a98,1,
B_3d9db3e87de74f,1,
B_3d9db95e483f67,1,
B_3d9df6227888a0,4,
B_3da3261ff318c0,2,
B_3da4560031cf79,4,
B_3da499f2739885,1,
B_3da51e857110b2,1,
B_3da64e9c217ac5,2,
B_3da6c4347dbcc6,6,
B_3da702da3ce8e3,1,
B_3da8e9e81981c2,1,
B_3da9e39085b4bf,1,
B_3dab692de7d063,1,
B_3dade0c6b54356,1,
B_3db052afb76eee,1,
B_3db1716a773963,2,
B_3db6fcbfb4df31,2,
B_3db8b18dd89f79,1,
B_3dba065ed95151,1,
B_3dba63dc37d1db,1,
B_3dbcf288520172,4,
B_3dbfe164700de8,1,
B_3dc069b32f2754,2,
B_3dc460610e46bc,4,
B_3dc48f93d9ffcf,2,
B_3dc4dfa13c3c8c,1,
B_3dc64db7085625,2,
B_3dc719614d00df,1,
B_3dcd115f02d09f,1,
B_3dcfb079e1e3e6,1,
B_3dd1dd9b28a26b,6,
B_3dd230bafaadee,6,
B_3dd3139f05f0da,1,
B_3dd3299961174a,4,
B_3dd33065bc671e,1,
B_3dd475bc3e1d39,2,
B_3dd98ac4843294,2,
B_3dda4e163e176a,1,
B_3dddbce1fd54b1,2,
B_3dddfe8d7c4596,2,
B_3ddfc8f51c4a9e,1,
B_3de541e231d891,1,
B_3ded06465b0a26,1,
B_3df00a842dd0b2,2,
B_3df0f5eb4304e0,2,
B_3df22530cdf296,1,
B_3df3d887d9fcf0,1,
B_3df41bca8874e6,2,
B_3dfa157e259bf5,1,
B_3dfb7aab416b47,2,
B_3dfc36d543138e,1,
B_3dfcb81de3239e,2,
B_3e009cd8c895c5,2,
B_3e0170725b40a9,4,
B_3e027d41d60cc3,1,
B_3e0513d2e465db,2,
B_3e07fbd9007f4f,2,
B_3e0b2d44f627e0,1,
B_3e0c57286f8e02,2,Dapat dipinjam
B_3e0d4a227574a3,1,
B_3e0f050e6c6e02,1,
B_3e136530cf3675,1,
B_3e14b5ecc77b1b,4,
B_3e158f584bcba5,2,
B_3e1812d5833477,1,
B_3e1923fe06ad37,1,
B_3e1965e6951865,1,
B_3e1b37854c4570,2,
B_3e1e738fad2246,2,
B_3e1eb3cc49abbd,4,
B_3e1ed56c5d1212,1,
B_3e1f9b7c44e670,2,
B_3e251bc2a25fb2,1,
B_3e2c0686cb47be,2,
B_3e31a8a897e1b6,1,
B_3e348dff0eb804,1,
B_3e3495e7f0e1af,1,
B_3e3506c94ca76e,1,
B_3e3621fad03744,1,
B_3e3e032cd03f09,1,
B_3e40ee7bc89ba2,2,Dapat dipinjam
B_3e490920ecc6e7,1,
B_3e4987b780ec77,1,
B_3e4a1f3a4fe7fc,1,
B_3e4b1094cfb2a1,1,
B_3e4bc21d7424de,8,
B_3e511756c45a5d,1,
B_3e52d32b90906f,2,
B_3e53179e42b5ad,1,
B_3e57ca0ebc6a0d,1,
B_3e59d601804c0b,1,
B_3e5a14d01c47e9,1,
B_3e5ab46a9ff9d6,2,
B_3e5f0d4caf7556,1,
B_3e5f408b1871f8,4,
B_3e6032f4daf368,1,
B_3e6311abd30e24,1,
B_3e636a96db717e,2,
B_3e657a912cd6b1,2,
B_3e66589f21b307,3,
B_3e66adf15b40e7,1,
B_3e67321478f595,2,
B_3e67ddd3bc6f4f,1,
B_3e6ad400ce85d6,2,
B_3e6ada16df1018,1,
B_3e6b194713b838,1,
B_3e6e1ee451d170,1,
B_3e70c19578faf2,1,
B_3e75958f6bff40,10,
B_3e78210274343d,1,
B_3e794aac90d0b5,1,
B_3e7b1c0b3f56b3,1,
B_3e7d930bff6706,2,
B_3e82206ef277d4,4,
B_3e83efb049f834,2,
B_3e8916ac05396d,1,
B_3e8d3c296d4f46,2,
B_3e8e68cad97d8f,1,
B_3e8eca37c8a077,1,
B_3e91d88c63021c,1,Baca di tempat
B_3e97125545ef12,1,
B_3e98bee023f5a6,4,
B_3e99194e16da4a,1,
B_3e9be8513fad17,1,
B_3ea2f139f53a3e,2,
B_3ea3206b66086c,1,
B_3ea83e01d34b7c,1,
B_3ea8c95adc14c9,1,
B_3ea958494abf52,6,
B_3eaad24797ebc3,2,
B_3eac4e5dc1487a,1,
B_3eadb8c354de5f,1,
B_3eaddb16a464be,2,
B_3eb93503ecc733,2,
B_3eb9ead8e7a486,1,
B_3eba4a6dcf9e19,1,
B_3ebdfd66d0a2a4,4,
B_3ebf70fb47c467,2,
B_3ebfcad12cbc7d,1,
B_3ec0a676f0d7f0,2,
B_3ec1ed60317ad5,2,
B_3ec37e811717e2,1,Dapat dipinjam
B_3ec68c14ba9e62,1,
B_3ec81ddf278c11,2,
B_3ecb5c2b7e1fa5,1,
B_3ecb9fe846f1f3,2,
B_3ecc966b5483da,2,
B_3ece3563feb895,2,
B_3ed2315f638df1,1,
B_3ed3d4daa4ecb6,1,
B_3ed739b11d98ff,3,
B_3ed7fcc8fc57cc,1,
B_3ed99e9fb4e90f,1,
B_3ed99fe0c6d2bc,1,
B_3ed9cf3fe68804,2,
B_3ed9dffe25a135,4,
B_3edb198cfdc7f3,1,
B_3edbd1aae16bb5,3,
B_3ee15455bb3fde,5,
B_3ee18c753e369c,1,
B_3ee226f37e7c1f,1,
B_3ee3ee6807f237,1,
B_3ee77258f5f74d,2,
B_3eeaa97546b9c9,2,
B_3eeef23039d232,1,
B_3ef34d61d8b6ef,2,
B_3ef55338616a5a,2,
B_3ef86433efc778,4,
B_3efbb4b8b7c5c3,2,
B_3efd4e5f7604f1,1,
B_3efd6d7d0dcf79,1,
B_3eff00e63b762e,1,
B_3effe0c6e813df,2,
B_3f015de19ba32b,4,
B_3f0454bfe09a29,2,
B_3f0822803ade83,1,
B_3f08f711f5e0a4,2,
B_3f09f077402e5a,1,
B_3f0b205b8f91db,2,
B_3f0f41ff349f93,1,
B_3f158958d46c72,1,
B_3f163ac3114a76,2,
B_3f1753227587e3,1,
B_3f191ea24fa8a6,2,
B_3f251139e5a609,1,
B_3f25f5ccda54e2,4,
B_3f279ccf4029cb,4,
B_3f2d6a80f463f3,2,
B_3f2e249d57d639,1,
B_3f30a152fe8cad,2,
B_3f30b36d31f810,2,
B_3f318fff816003,1,
B_3f337b8d2e624f,2,
B_3f345d5434058f,2,Dapat dipinjam
B_3f348511daeafb,1,
B_3f348b91db0f8f,1,
B_3f359e9a7a005e,1,
B_3f378cb3e1605a,1,
B_3f3bb0f989140a,4,
B_3f3f1fc5c42be7,2,Dapat dipinjam
B_3f475b149c2fc3,4,
B_3f48c5c2d12405,2,
B_3f491841332825,1,
B_3f4b23e52c2d23,2,Tandon
B_3f4fd2bd2ff579,1,
B_3f50cb2bf0c103,2,
B_3f52ba66623db5,1,
B_3f543d484ed97e,1,
B_3f55a2bb8e4642,2,
B_3f588569b355ff,1,
B_3f59716f24f847,2,
B_3f5a125fdb0ae7,1,
B_3f5a64e2bf5614,2,
B_3f5a7fda9ee22c,2,
B_3f6025f71c4154,2,
B_3f62737279c256,2,
B_3f67558b122459,2,
B_3f67b918048043,1,
B_3f6e4367c51a70,1,
B_3f712a980fddae,2,
B_3f71b95b98804a,1,
B_3f72f28370cbfd,1,
B_3f753644179230,2,
B_3f769ec341da17,1,
B_3f77370767774e,2,
B_3f78de1c11e212,1,
B_3f7b77099ae27d,1,
B_3f80596053102f,1,
B_3f80e31dca81a6,2,
B_3f815b36eb7275,1,
B_3f838f9ce80d26,2,
B_3f83f3e3cdfe7f,1,
B_3f877bd03b4ffa,2,
B_3f9196002793aa,1,
B_3f96f807a28dd5,1,
B_3f986423b459b5,1,
B_3f9a7f2185625a,1,
B_3f9b2dbd1f14e8,1,
B_3f9c50c66c9118,4,
B_3fa0c02962424e,1,
B_3fa0cbad5c3a46,1,
B_3fa121de66a763,1,
B_3fa3a43c8c74ef,1,Dapat dipinjam
B_3fa4d585587622,1,
B_3fa58272ecb984,1,
B_3fa62f4d9a4d3d,1,
B_3faa1fe9c5236c,1,
B_3fafe995b99b50,2,
B_3fb1dbf4669ec5,2,
B_3fb248c263aa95,2,
B_3fb31f98a859da,1,
B_3fb3f95ba74e5f,1,
B_3fb40d75bcfff0,6,
B_3fb4ef39bdbcdb,2,
B_3fb50f8facb97f,1,
B_3fb553b2b13801,1,
B_3fb880ea2b7a66,2,
B_3fc15f1e9994dd,1,
B_3fc3fcd5f6f395,2,
B_3fc77a5328f7cf,1,
B_3fc91a6a116a49,1,
B_3fca829dd3903e,2,
B_3fccea69e43c45,2,
B_3fcf405e60effd,4,
B_3fd055d6ca700a,1,
B_3fd25d9727027a,2,
B_3fd64264111621,1,
B_3fd7a6c538c0c7,1,
B_3fd8dadd94a00e,1,
B_3fd9ba0c5400a4,2,
B_3fd9fd9bb42416,1,
B_3fdf3694c34364,2,
B_3fe213900f803a,1,
B_3fe89aa7ac95b4,4,
B_3fe89ba6b69b32,1,
B_3fe8efc8d0c00e,4,
B_3fe9a7386f3f60,1,
B_3fe9d2ff8cb246,1,
B_3fefe7c505c388,1,
B_3ff0a34545bfb7,4,
B_3ff39d74701467,2,
B_3ff46bae9db4f0,1,
B_3ff4c7d7940274,2,
B_3ff828ee86a344,2,
B_3ffc62d04b4489,2,
B_3ffcbb1ca624b5,1,
B_3ffe426f4dfefa,2,
B_4000465250ffe2,1,
B_4001040476c8d9,1,
B_4002f60dd4e1f3,4,
B_4003e9c601c079,1,
B_4012d746d47a43,1,
B_4017dbb9120211,1,
B_401aa2c193cbdc,1,
B_401ae7ad301c6d,22,
B_401cc21588c2ea,1,
B_401e1b9423ac92,2,
B_401e35c89363e2,1,
B_401e9c19907ea0,1,
B_401f34756d849a,1,
B_40203fef6945b6,2,Dapat dipinjam
B_40244f5a98d03c,2,
B_402683a8713f7f,2,
B_4027074b3abe67,1,
B_40277bcca1b578,1,
B_40277da584ae4d,1,
B_402832f907f56f,2,
B_402bc676368fdb,2,
B_402cd64b0b09da,4,
B_4033f24690699c,2,
B_4037e675f5317d,4,
B_4037f03f6d2343,1,
B_40388d470e9a6b,1,
B_403e6ecde8794e,2,
B_4040b2bd1df7c8,4,
B_40441c47a39c96,4,
B_4044e7d96ad897,1,
B_40473444b09131,1,
B_4047d0a63f6d06,1,
B_4047d23b5b5099,4,
B_4048a927a30ec8,1,
B_4049b7214801e6,1,
B_404c9266ecf785,2,
B_404dbf5c0c57ad,1,
B_404e0927852fdc,4,
B_404f7d10cdfcbf,2,
B_40568249132360,1,
B_4056b7ca457f93,2,
B_4056e34fe20fda,1,
B_4057aa02000b12,2,
B_4058cb35d49319,1,
B_405b00a2fcc9c5,2,
B_405cc949fd782b,2,
B_40606c1b12c8ea,6,
B_4060bcd40bbe33,1,
B_40660f1cd14f9d,1,
B_4067dc4706e87c,4,
B_406a6e36772862,1,
B_406c5f0d72c222,1,
B_406db471436ffa,1,
B_40716d63dd1bbc,2,
B_40730aadefdc99,1,
B_4075718314bc7b,2,
B_4076ef240947b7,2,
B_4079741447de18,4,
B_407c716d8c5a34,2,
B_407ea85a81ccb5,2,
B_407f6c41970144,1,
B_407f9fec5a1ae9,1,
B_408232c325715c,1,
B_408336de5ed59c,1,
B_40841cfcab986f,1,
B_4085654141412b,1,
B_4085bb1271f087,4,
B_40863492dffac8,1,
B_4086e4793a77a8,2,
B_4088013c06449f,1,
B_40885b2b878dc9,1,
B_408b5cef8bc8f1,1,
B_408e72576724cf,1,
B_4093ea70fdadac,1,
B_4094eaea5a5b86,1,
B_4094fd3babd388,1,
B_4095a8ad63f493,2,
B_40971647fd3261,2,
B_40979798474c96,2,
B_40991abce8f623,1,
B_4099c4a8176d8f,2,
B_409bd13f8459cf,2,
B_409d26676665c6,2,
B_409f3c031378e2,4,
B_40a124f9c89060,1,
B_40a46c4c7c9755,1,
B_40a8b918a9c3f1,1,
B_40a9e5232bf84a,2,
B_40aab6a2a52d1b,1,
B_40ab93c2610e9b,1,
B_40ae4e95ad28e3,4,Dapat dipinjam
B_40ae4f89673319,2,
B_40b01245f2be8f,4,
B_40b3195a4af43b,1,
B_40b3c35c00e36c,1,
B_40b78498c01360,2,
B_40baaa770a064c,2,Dapat dipinjam
B_40bb9ee56f09b4,2,
B_40bc36dc386237,2,
B_40c2ab5a85af88,1,
B_40c4c04eacfb4b,1,
B_40c57795ebf829,2,
B_40c899cabd9fce,1,
B_40c8fe0111e9f2,2,
B_40c91b01db6762,1,
B_40ca088a76213b,4,
B_40ca09ffe6ace2,1,
B_40ca78eacf3c64,1,
B_40cb956e6ae6d3,1,
B_40cc0fe4f847a9,3,
B_40cc570a668959,1,
B_40ceb530ad8947,1,
B_40cf24f3267ec4,2,
B_40d09517e4138a,1,
B_40d212300702f7,2,
B_40d5e7e51e37c0,1,
B_40d8e95eca5fb2,2,
B_40d93f777b94d1,1,
B_40dade5bf4abc1,1,
B_40de6d438f5a36,1,
B_40e2ff18ed442c,1,
B_40e61a6f8886ca,1,
B_40e72e39c80306,1,
B_40ecce9f361dab,1,
B_40f127568e2b2a,2,
B_40f66e5ec3cdba,150,
B_40fa92a4c96273,2,
B_40faaf3b191011,1,
B_40faf9c222284d,6,
B_40fba88283470a,1,
B_40fe1a158aa826,2,
B_40ff3470771489,1,
B_4102561287ec59,1,
B_4103ab880f4e81,4,
B_41061ed1c20610,1,
B_410684910a1294,2,Baca di tempat
B_410c9665ab929c,2,
B_410e4e624ce328,1,
B_4110cc07afb4d9,1,
B_4112a1e091aefc,1,
B_411334241360e4,2,
B_4115ba3f60628d,2,
B_41173884af46a6,2,
B_411862226a1581,1,
B_41187c0b1a84e2,2,
B_411934078ec3eb,2,
B_411b2b7e51d6dd,1,
B_411c7bc439bafd,1,
B_411eaecca8b7e7,2,
B_412026d4a80aca,1,
B_41226f9bbe95ec,1,
B_4122fbfd49d551,2,
B_41234010a55507,1,
B_412638fcefe020,1,
B_4126a87a58f730,1,
B_412729a2f5e434,1,
B_412822381e20bf,26,
B_4129f116fc7279,1,
B_412d2ea6060c1d,1,
B_41311ba596567f,2,
B_4133f146e24f4d,2,
B_4135a1ed5039e8,1,
B_4137704ef90097,1,
B_4138aef5d06763,4,
B_413acc81493c6e,2,
B_413b451c2cde6e,1,
B_413facdb6e35e7,1,
B_413fc91b089e96,2,
B_413fdf64beffdf,2,
B_4142ff876b688f,1,
B_41486ffe31a77a,1,
B_414d7e719e6fd0,1,
B_414e999e03271b,2,
B_414edaf1667741,1,
B_415279fe2d6a65,1,Dapat dipinjam
B_4152a2690b0d5b,1,
B_4154afd15c117d,2,Dapat dipinjam
B_4156280b89df09,2,
B_4158745a0de689,1,
B_4159b39c75ba0d,1,
B_415bfde89c80dd,1,
B_415db79b5ccf15,1,
B_415f11a6e2df1d,3,
B_415fa327bce04e,1,
B_41608280c999e4,1,
B_4160cd7ae50cd5,6,
B_41618d9595b100,150,
B_4161f3cdc5fa66,2,
B_4165dfde4cf676,1,
B_4169aca5ae88c2,1,
B_416a0b6b96e141,2,Dapat dipinjam
B_416c982c9986f0,2,Dapat dipinjam
B_416cf8d4b02fb9,1,
B_416d75bdf6d15d,2,
B_416daedba77c61,2,
B_41703f578509c4,4,
B_4172b6155f34ac,2,
B_4173d22da0fe06,1,
B_417417a93ef694,2,
B_41774a22ce5514,2,
B_4179a1d69c4a55,1,
B_417c8ae9b2fa09,4,
B_417ccf19bb1584,4,
B_418123fd3e4a01,2,
B_4182295f9a865c,2,
B_4184cf4194b3fb,1,
B_4184d32f8f0c8f,1,
B_4186bcd3b9e596,1,
B_4186d691a24af0,1,
B_418fcf0ef189ca,1,
B_41903ca4bc857d,1,
B_419315f3186ad0,1,
B_41969c7c876671,2,Dapat dipinjam
B_4199d7b6d80dd1,2,
B_419cb5e5d66868,1,
B_41a39d2c6d2143,2,
B_41a4c51ee8dd2f,4,
B_41a604ddd4f6cd,6,
B_41aa3d8fe70c1d,1,
B_41ab6e58b9f4cb,1,
B_41ae508ee7300a,1,
B_41b155750e9807,2,
B_41b9ee48ec0d88,1,
B_41bddaaa6c5c70,1,
B_41bde1994cb644,1,
B_41bf456a1fb971,2,
B_41c2b971b22c49,1,
B_41c2c218a24229,1,
B_41ca04a60e0178,1,
B_41ca254363ce6b,2,
B_41cc7df330bdb5,1,
B_41cdea576a8498,2,
B_41d0ad9d9df835,2,
B_41d3fbc51fbeb7,2,
B_41d787c67e32da,1,
B_41d9ef1d35dbf6,1,
B_41de08b33ab05a,2,Baca di tempat
B_41de23bc8c8971,1,
B_41e213310bffed,1,
B_41e2e4745c6924,1,
B_41e72e9e571941,1,
B_41e9381505046c,6,
B_41ebe7eeefdde1,2,
B_41ecf86d68f00d,1,
B_41f81147ea68fb,1,
B_41f89a41d405de,2,
B_41fbac1eb81767,1,
B_41fc9024ce6cc3,1,
B_420065dbb9f4bb,1,
B_420109530c2d64,1,
B_420232a2c4e273,2,
B_4204bdf6045734,1,
B_4207d92ac35201,1,
B_4207f3fc537e22,1,
B_42092a3934c1ff,1,
B_420b64fd87a63b,1,
B_420be52175e5a7,1,
B_420e120da47177,2,
B_420f07ebc11e40,2,
B_420fcdefc537ea,2,
B_4210896df99382,1,
B_4214c1c90ee509,1,
B_4218036e7811b0,1,
B_42199e168ee317,2,
B_421ef652d99a86,2,
B_422193d234f734,1,
B_42237c5b46d1d1,1,
B_4223bd6794c6d9,1,
B_42268a9476be56,1,
B_422ab15342f66b,1,
B_422d2a7aa933a0,1,
B_422d934044bb08,1,
B_422e4885b1d5a1,2,
B_422e76da141d5c,1,
B_422e839c28cd27,1,
B_423134eafc2bb7,1,
B_42339e6fc29bbb,2,Baca di tempat
B_4235c7a6847ab5,1,
B_42364fa29d6bef,1,
B_4236927f04bc87,1,
B_42377c4f133d4b,2,
B_423828d64bdb94,1,
B_423910f54b6886,1,
B_423b595d6bb3a0,1,
B_423ec3377e574c,6,
B_423f3b5b7b203c,1,
B_4241eee960673f,4,
B_42420355d0c534,1,
B_4243e0d6c78a69,2,
B_42451d04e65f9c,2,
B_4245c230492fd1,1,
B_4246728ce702c9,1,
B_42473022e3bda5,2,
B_4247eb84401f60,1,
B_4247f871e64f51,2,
B_424afa4bbee140,1,
B_424c0ca1025df6,2,
B_424e18f297b82a,1,
B_42564bde871c46,1,
B_4256c69d9545e0,1,
B_42573e540bf9d0,1,
B_4259679bc460a3,1,
B_425b5e210bb98c,1,
B_425bbcc47c1f25,1,
B_425fd0b65b84bb,1,
B_426429242d56ac,2,
B_4265f1f5e833fc,2,
B_426df07e1ead59,1,
B_426e57ed881ebb,2,
B_427497627df109,1,
B_4275b59de5c1bf,1,
B_4277501d28f4e4,2,
B_4277ece3b0ec99,2,
B_427847a33fe7fc,1,
B_427b93f0bb68d6,1,
B_427f2f150a0751,1,
B_42814641f91297,2,
B_42838e30bd67c1,1,
B_42841fecaa7971,2,
B_42864ac877f720,2,
B_428786996b687f,1,
B_42886c27895ee9,1,
B_428aa32ab618f5,2,
B_428b1657d68c82,1,
B_428c6f3845ada9,1,
B_428f5543961093,1,
B_4291e17cf8798d,1,
B_4299149efee4f4,2,
B_429db7486b118a,1,
B_429ec6c0aca281,1,
B_42a33fcf00a4d4,2,
B_42a878859c42cc,1,
B_42a95954149c74,1,
B_42a992d68b2046,1,
B_42aa1e4d1b6af0,1,
B_42ab115a082e36,2,
B_42af087a67f69a,4,
B_42b01d6516d5e8,2,
B_42b158c02bc050,1,
B_42b74495cdc915,2,
B_42b759660e9e78,4,
B_42b7a531da35a1,1,
B_42b9309f26040f,4,
B_42b9d8b8836702,2,
B_42b9f49f0aa228,1,
B_42c1e22c4b5cde,1,
B_42c249cf2c0ded,2,
B_42c2efdb90cbc1,2,
B_42c34bc210d785,1,
B_42c6ac36cfdfea,1,
B_42c9ac0aecfa37,2,
B_42cd7ad17fe00f,4,
B_42d435c78673be,2,
B_42d4722138cef6,1,
B_42d75d4304c7b2,1,
B_42d8a277880e07,1,
B_42d99d487e1775,4,
B_42dab0c370e9c0,2,
B_42dad4f53d82e1,1,
B_42dc831896d2f7,4,
B_42e04a34d61d25,1,
B_42e2bb930c5830,1,
B_42e306aaa04200,1,
B_42ee5c9969bb57,1,
B_42f0f4960b9854,1,
B_42f2285fd4f562,2,
B_42f2fea6a8fbee,2,
B_42f39e6b4a64e9,1,
B_42f6ed14fb21bb,6,
B_42f828024b9077,1,
B_42fa39129aef82,1,
B_42fbea020239a8,1,
B_42fe4bb238a42c,1,
B_430156159e8184,1,
B_4301c79a539a69,2,
B_430654b76ffbee,2,
B_4309ae502bab91,2,
B_430d0d0ce1b0aa,1,
B_430e60be7053d5,2,
B_43124df638eee5,150,
B_43157d9b250c86,1,
B_431728beb757b2,2,
B_4317b77dda472b,1,
B_431a351215c069,1,
B_431b1d122b477e,1,
B_431d6e1a4cfa90,1,
B_431f8414edfa34,4,
B_4320b5866114fa,2,
